label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62
THREE_FINGERS,0.000000,0.000000,0.000000,0.215336,-0.347709,0.059418,0.363052,-0.733972,0.003430,0.487820,-1.071193,-0.060093,0.594055,-1.293567,-0.108388,0.069122,-1.036636,-0.128506,0.056607,-1.573902,-0.169714,0.064451,-1.873590,-0.185964,0.067427,-2.136571,-0.202993,-0.137337,-0.990524,-0.175580,-0.236189,-1.563071,-0.207994,-0.281462,-1.903938,-0.198927,-0.324334,-2.173964,-0.204591,-0.308603,-0.867676,-0.197049,-0.412730,-1.280484,-0.139860,-0.347976,-1.167606,-0.001059,-0.291799,-1.017912,0.082650,-0.445230,-0.708710,-0.226591,-0.507299,-1.041704,-0.139475,-0.436903,-0.938084,-0.017153,-0.372842,-0.791806,0.066700
THREE_FINGERS,0.000000,0.000000,0.000000,0.222465,-0.350434,0.052577,0.359074,-0.756895,-0.003320,0.475539,-1.113847,-0.063506,0.592148,-1.336352,-0.108649,0.085555,-1.038520,-0.139808,0.061083,-1.579964,-0.181922,0.062709,-1.888855,-0.195759,0.059833,-2.154823,-0.210219,-0.134182,-0.990957,-0.178223,-0.240646,-1.580696,-0.218570,-0.284799,-1.943447,-0.207181,-0.327658,-2.220272,-0.207490,-0.315206,-0.861396,-0.190190,-0.408668,-1.290071,-0.137684,-0.333095,-1.180886,0.006117,-0.281784,-1.026242,0.097344,-0.458613,-0.690496,-0.210222,-0.499365,-1.036702,-0.123079,-0.422945,-0.931768,0.001621,-0.370334,-0.783634,0.089451
THREE_FINGERS,0.000000,0.000000,0.000000,0.221393,-0.377747,0.051254,0.368462,-0.805795,-0.022216,0.502608,-1.163054,-0.099350,0.621867,-1.393326,-0.161016,0.064713,-1.051169,-0.196504,0.042131,-1.623834,-0.264513,0.041393,-1.949193,-0.294891,0.040036,-2.229151,-0.319400,-0.157461,-0.987525,-0.240331,-0.269982,-1.599902,-0.306668,-0.319644,-1.972410,-0.306023,-0.368608,-2.251172,-0.313052,-0.344698,-0.854442,-0.253509,-0.432015,-1.277799,-0.206106,-0.351776,-1.163386,-0.057768,-0.299859,-1.014097,0.033432,-0.490999,-0.691572,-0.275596,-0.517301,-1.034843,-0.182073,-0.434550,-0.929385,-0.051564,-0.383404,-0.788945,0.036387
THREE_FINGERS,0.000000,0.000000,0.000000,0.217242,-0.375619,0.039612,0.361725,-0.790035,-0.037209,0.499411,-1.151718,-0.113616,0.610791,-1.379336,-0.173402,0.031082,-1.045296,-0.210529,-0.005534,-1.633280,-0.275148,-0.013746,-1.964711,-0.300191,-0.021322,-2.250933,-0.320960,-0.192196,-0.981357,-0.246165,-0.326538,-1.614221,-0.306811,-0.389302,-1.994549,-0.299910,-0.444814,-2.277679,-0.303240,-0.366827,-0.849642,-0.251519,-0.464678,-1.328857,-0.205224,-0.379597,-1.218153,-0.054863,-0.321054,-1.059232,0.039516,-0.492688,-0.687447,-0.266271,-0.531764,-1.067082,-0.177878,-0.449780,-0.968874,-0.047932,-0.395111,-0.819289,0.042054
THREE_FINGERS,0.000000,0.000000,0.000000,0.240836,-0.361463,0.065229,0.401985,-0.762300,-0.001842,0.532002,-1.101499,-0.073944,0.651027,-1.326890,-0.130428,0.098949,-1.040555,-0.189638,0.060735,-1.603151,-0.252857,0.060693,-1.925986,-0.272420,0.058484,-2.191293,-0.286150,-0.131790,-0.991278,-0.234756,-0.268390,-1.619796,-0.296262,-0.316864,-1.982534,-0.278690,-0.359691,-2.239654,-0.270280,-0.321602,-0.867743,-0.248759,-0.431246,-1.294674,-0.198123,-0.350183,-1.189125,-0.036048,-0.292872,-1.043828,0.067022,-0.470102,-0.708018,-0.271260,-0.509003,-1.050869,-0.176730,-0.435458,-0.950971,-0.039915,-0.386607,-0.809335,0.055457
THREE_FINGERS,0.000000,0.000000,0.000000,0.225413,-0.337505,0.085965,0.379951,-0.728867,0.043007,0.511677,-1.068008,-0.010206,0.632899,-1.294607,-0.046602,0.077356,-1.029464,-0.102508,0.068872,-1.578373,-0.133872,0.083203,-1.889081,-0.136892,0.093354,-2.149838,-0.142769,-0.129199,-0.991619,-0.152687,-0.218393,-1.592140,-0.180441,-0.260854,-1.946029,-0.157111,-0.302632,-2.204392,-0.145670,-0.303594,-0.877615,-0.174895,-0.390517,-1.308855,-0.111037,-0.321891,-1.195738,0.042526,-0.271839,-1.054867,0.141901,-0.445461,-0.722862,-0.202896,-0.483920,-1.093856,-0.106837,-0.414215,-0.988387,0.024568,-0.364743,-0.843189,0.118160
THREE_FINGERS,0.000000,0.000000,0.000000,0.210484,-0.353937,0.080932,0.366680,-0.744938,0.033566,0.507629,-1.093056,-0.021169,0.617043,-1.318309,-0.058133,0.073016,-1.030952,-0.125214,0.070138,-1.585842,-0.157170,0.080190,-1.887592,-0.157785,0.086611,-2.147876,-0.162100,-0.135854,-0.990729,-0.174110,-0.228364,-1.593514,-0.193617,-0.267851,-1.937919,-0.162507,-0.304369,-2.195365,-0.150681,-0.310318,-0.873128,-0.194449,-0.413481,-1.325611,-0.118938,-0.344798,-1.210821,0.040236,-0.287164,-1.067524,0.137186,-0.449247,-0.716394,-0.220961,-0.497751,-1.090930,-0.116797,-0.421547,-0.985174,0.018551,-0.357249,-0.841426,0.111415
THREE_FINGERS,0.000000,0.000000,0.000000,0.212758,-0.336309,0.070181,0.369052,-0.732677,0.022640,0.511959,-1.090734,-0.028543,0.624918,-1.314380,-0.062307,0.073506,-1.030089,-0.136812,0.060646,-1.586902,-0.167341,0.064335,-1.895665,-0.165969,0.065243,-2.158552,-0.168900,-0.138484,-0.990365,-0.177072,-0.240971,-1.593225,-0.195518,-0.286368,-1.947004,-0.162765,-0.327659,-2.202679,-0.149266,-0.314668,-0.868772,-0.189202,-0.432483,-1.339646,-0.118930,-0.352368,-1.225841,0.037075,-0.286140,-1.075270,0.134543,-0.454012,-0.708618,-0.207514,-0.512172,-1.087805,-0.110211,-0.431592,-0.983758,0.020564,-0.363588,-0.839034,0.111910
THREE_FINGERS,0.000000,0.000000,0.000000,0.220932,-0.353760,0.082172,0.382012,-0.752271,0.031057,0.530033,-1.104572,-0.026172,0.645627,-1.324128,-0.065363,0.077593,-1.037845,-0.145485,0.065449,-1.600839,-0.184394,0.067397,-1.912248,-0.189671,0.067142,-2.179983,-0.196846,-0.138164,-0.990409,-0.194813,-0.247899,-1.597393,-0.220325,-0.296662,-1.955913,-0.191256,-0.340790,-2.220333,-0.181686,-0.318025,-0.866478,-0.213704,-0.442793,-1.324050,-0.141117,-0.360697,-1.216991,0.021024,-0.289412,-1.072459,0.119577,-0.458212,-0.709270,-0.238703,-0.525447,-1.073455,-0.134989,-0.440421,-0.967949,0.003237,-0.364237,-0.825237,0.097485
THREE_FINGERS,0.000000,0.000000,0.000000,0.225883,-0.348148,0.077736,0.388712,-0.746300,0.029319,0.533039,-1.100266,-0.024823,0.652315,-1.323398,-0.061682,0.078242,-1.031720,-0.135822,0.064986,-1.590434,-0.169477,0.066929,-1.903798,-0.175586,0.065551,-2.174588,-0.184559,-0.134347,-0.990934,-0.181305,-0.243322,-1.594715,-0.198576,-0.292838,-1.955347,-0.173110,-0.339324,-2.213973,-0.168303,-0.312275,-0.871786,-0.197095,-0.430742,-1.312966,-0.114954,-0.349523,-1.195722,0.041074,-0.284103,-1.043320,0.132703,-0.453917,-0.717781,-0.220030,-0.516176,-1.075791,-0.111562,-0.433654,-0.963077,0.022089,-0.363786,-0.813832,0.111490
THREE_FINGERS,0.000000,0.000000,0.000000,0.214700,-0.334315,0.076247,0.365409,-0.734815,0.035319,0.498899,-1.087894,-0.014595,0.623859,-1.295150,-0.049436,0.059327,-1.026906,-0.106344,0.044153,-1.558866,-0.135776,0.038652,-1.864758,-0.141982,0.032339,-2.125513,-0.151800,-0.151838,-0.988405,-0.155023,-0.254110,-1.562159,-0.172601,-0.305189,-1.907978,-0.151738,-0.349789,-2.157833,-0.147604,-0.328115,-0.869319,-0.177365,-0.444112,-1.282598,-0.105972,-0.371363,-1.161694,0.040189,-0.312337,-1.015185,0.129292,-0.468432,-0.709692,-0.207111,-0.538481,-1.059684,-0.111977,-0.463760,-0.949471,0.012380,-0.400772,-0.808113,0.098378
THREE_FINGERS,0.000000,0.000000,0.000000,0.210749,-0.334709,0.100157,0.349591,-0.729735,0.075767,0.470624,-1.080067,0.038511,0.593556,-1.291256,0.016858,0.047829,-1.023692,-0.059280,0.026870,-1.538610,-0.072931,0.021614,-1.837424,-0.067692,0.014641,-2.092730,-0.069390,-0.155657,-0.987811,-0.113953,-0.264692,-1.548260,-0.117503,-0.317399,-1.889765,-0.087233,-0.364440,-2.137046,-0.075282,-0.325923,-0.872502,-0.142417,-0.462976,-1.272451,-0.064644,-0.391912,-1.155362,0.084840,-0.332478,-1.017733,0.178491,-0.464100,-0.716136,-0.175751,-0.552217,-1.054989,-0.076609,-0.477795,-0.942246,0.050611,-0.411192,-0.803226,0.140219
THREE_FINGERS,0.000000,0.000000,0.000000,0.215000,-0.337039,0.083475,0.357530,-0.732996,0.049292,0.481742,-1.088141,0.004828,0.607212,-1.313355,-0.023989,0.056710,-1.029130,-0.082057,0.033045,-1.551446,-0.100036,0.027455,-1.852147,-0.097662,0.017689,-2.108824,-0.101485,-0.153288,-0.988181,-0.131018,-0.261700,-1.560856,-0.138484,-0.313419,-1.900888,-0.110985,-0.359921,-2.151073,-0.102098,-0.327746,-0.870409,-0.154305,-0.456207,-1.284405,-0.079243,-0.384122,-1.173308,0.069384,-0.322595,-1.032363,0.161395,-0.470789,-0.713572,-0.183776,-0.552163,-1.071870,-0.088465,-0.478693,-0.971756,0.036887,-0.411732,-0.833041,0.124917
THREE_FINGERS,0.000000,0.000000,0.000000,0.212106,-0.354643,0.101058,0.353596,-0.740803,0.066283,0.479589,-1.086383,0.017854,0.597685,-1.307017,-0.013837,0.051714,-1.032581,-0.069939,0.031979,-1.549991,-0.085372,0.026836,-1.845910,-0.083140,0.018740,-2.101892,-0.087320,-0.155289,-0.987869,-0.127083,-0.262730,-1.553391,-0.130780,-0.313222,-1.887808,-0.101375,-0.358173,-2.139913,-0.091636,-0.332113,-0.864420,-0.156237,-0.445350,-1.274264,-0.066358,-0.379585,-1.165717,0.091142,-0.328494,-1.023885,0.185292,-0.477225,-0.701308,-0.190878,-0.549666,-1.058087,-0.076900,-0.478014,-0.956811,0.058940,-0.418579,-0.814583,0.151000
THREE_FINGERS,0.000000,0.000000,0.000000,0.211961,-0.352086,0.096920,0.352703,-0.737732,0.053848,0.483514,-1.081626,-0.000959,0.605795,-1.303057,-0.038888,0.053531,-1.038185,-0.099004,0.033676,-1.564136,-0.126198,0.027358,-1.861012,-0.129487,0.018728,-2.115774,-0.136283,-0.156408,-0.987693,-0.154959,-0.267316,-1.559252,-0.170734,-0.320002,-1.892051,-0.143608,-0.367398,-2.140757,-0.134818,-0.334109,-0.857261,-0.181536,-0.455166,-1.269073,-0.100083,-0.384718,-1.153638,0.057857,-0.327471,-1.003309,0.152758,-0.476748,-0.689622,-0.213481,-0.547482,-1.020882,-0.100861,-0.475757,-0.910064,0.036705,-0.414773,-0.763963,0.129272
THREE_FINGERS,0.000000,0.000000,0.000000,0.211244,-0.350444,0.094792,0.355227,-0.744978,0.054542,0.488364,-1.093007,0.001323,0.608641,-1.313621,-0.035146,0.056694,-1.037149,-0.088943,0.034681,-1.570330,-0.113457,0.026993,-1.869224,-0.117185,0.016754,-2.125604,-0.125557,-0.150272,-0.988645,-0.145836,-0.259713,-1.562005,-0.158277,-0.314408,-1.899632,-0.135297,-0.363904,-2.154302,-0.130828,-0.327493,-0.861360,-0.174292,-0.446859,-1.264914,-0.091951,-0.379253,-1.147333,0.060186,-0.323201,-0.999266,0.150622,-0.471548,-0.695680,-0.208665,-0.546434,-1.031236,-0.098618,-0.475425,-0.921678,0.034678,-0.413651,-0.775870,0.124368
THREE_FINGERS,0.000000,0.000000,0.000000,0.212738,-0.357796,0.102827,0.357216,-0.759127,0.061682,0.487812,-1.109396,0.007508,0.609826,-1.329543,-0.029916,0.046286,-1.038679,-0.099639,0.027264,-1.575451,-0.129335,0.021394,-1.878526,-0.136147,0.013536,-2.138339,-0.146276,-0.165396,-0.986227,-0.160090,-0.274534,-1.571737,-0.178839,-0.326693,-1.922944,-0.157764,-0.374678,-2.186985,-0.154371,-0.345224,-0.857957,-0.189985,-0.455757,-1.282851,-0.105932,-0.377896,-1.169679,0.052959,-0.316769,-1.019077,0.146833,-0.492350,-0.692310,-0.225551,-0.555636,-1.058828,-0.113067,-0.474186,-0.956463,0.025460,-0.407136,-0.810269,0.118157
THREE_FINGERS,0.000000,0.000000,0.000000,0.207041,-0.366633,0.093995,0.351787,-0.767662,0.051266,0.487471,-1.119330,-0.003812,0.606579,-1.333757,-0.040973,0.044956,-1.036906,-0.093452,0.028345,-1.575536,-0.120966,0.023062,-1.873905,-0.124354,0.014240,-2.132691,-0.131816,-0.164177,-0.986431,-0.151483,-0.263619,-1.561864,-0.167505,-0.315931,-1.906385,-0.142680,-0.364844,-2.171105,-0.136615,-0.338050,-0.857420,-0.181120,-0.454951,-1.280804,-0.102948,-0.385524,-1.164834,0.053658,-0.326281,-1.013937,0.148024,-0.476247,-0.689547,-0.216596,-0.545015,-1.038963,-0.106291,-0.464148,-0.932000,0.032389,-0.393558,-0.783880,0.126253
THREE_FINGERS,0.000000,0.000000,0.000000,0.233068,-0.331874,0.077716,0.392581,-0.728140,0.033384,0.536864,-1.076920,-0.021728,0.659858,-1.277138,-0.060521,0.101477,-1.038002,-0.104342,0.086940,-1.568478,-0.134983,0.078982,-1.859995,-0.137039,0.066591,-2.110492,-0.143090,-0.106087,-0.994357,-0.156969,-0.190614,-1.562861,-0.183274,-0.231922,-1.903779,-0.158709,-0.268426,-2.153703,-0.149200,-0.281756,-0.861260,-0.182654,-0.383895,-1.273082,-0.127172,-0.319967,-1.151597,0.023164,-0.268374,-0.994430,0.120903,-0.424541,-0.686500,-0.214073,-0.495415,-1.020442,-0.126916,-0.430461,-0.911134,0.002393,-0.375663,-0.761542,0.095342
THREE_FINGERS,0.000000,0.000000,0.000000,0.224928,-0.332971,0.042809,0.387967,-0.739966,-0.017304,0.535867,-1.076102,-0.084706,0.663475,-1.270658,-0.138550,0.090166,-1.036871,-0.135744,0.083757,-1.568998,-0.185715,0.096590,-1.874908,-0.211875,0.104582,-2.141519,-0.236775,-0.122132,-0.992514,-0.179582,-0.213721,-1.563883,-0.222382,-0.249571,-1.917751,-0.225772,-0.283679,-2.193635,-0.241119,-0.302211,-0.867212,-0.200077,-0.403906,-1.273790,-0.154246,-0.335292,-1.152019,-0.026267,-0.278157,-0.996804,0.050721,-0.451016,-0.702242,-0.230689,-0.520752,-1.028731,-0.153146,-0.446370,-0.917008,-0.039431,-0.381863,-0.770579,0.038027
THREE_FINGERS,0.000000,0.000000,0.000000,0.207442,-0.347614,0.064902,0.366831,-0.758853,0.005981,0.515359,-1.101364,-0.065004,0.633912,-1.298046,-0.120387,0.076199,-1.042806,-0.126143,0.060853,-1.583176,-0.175144,0.067410,-1.891203,-0.195395,0.071161,-2.160138,-0.216390,-0.128025,-0.991771,-0.185119,-0.238057,-1.576821,-0.229532,-0.284132,-1.940319,-0.225574,-0.324198,-2.220577,-0.234208,-0.305755,-0.861203,-0.218587,-0.433303,-1.286268,-0.176410,-0.365031,-1.153729,-0.035298,-0.302617,-0.989265,0.053338,-0.455533,-0.689168,-0.260142,-0.545110,-1.049428,-0.185400,-0.475552,-0.935320,-0.061068,-0.409843,-0.780110,0.026265
THREE_FINGERS,0.000000,0.000000,0.000000,0.188160,-0.348613,0.076415,0.326995,-0.768559,0.029364,0.460798,-1.132115,-0.032194,0.570795,-1.368044,-0.077168,0.024799,-1.044810,-0.072728,-0.010031,-1.582402,-0.106888,-0.015419,-1.896933,-0.122032,-0.021091,-2.167315,-0.140154,-0.168858,-0.985640,-0.131225,-0.294118,-1.559345,-0.167281,-0.360444,-1.915521,-0.165586,-0.420156,-2.188207,-0.169985,-0.338866,-0.855829,-0.166061,-0.488050,-1.275298,-0.122717,-0.420206,-1.141167,0.013824,-0.357475,-0.987439,0.105500,-0.483093,-0.686977,-0.207147,-0.583349,-1.065653,-0.131650,-0.511634,-0.952957,-0.009242,-0.446527,-0.802488,0.080119
THREE_FINGERS,0.000000,0.000000,0.000000,0.206948,-0.345410,0.077153,0.344681,-0.752596,0.039848,0.469804,-1.107286,-0.004631,0.588107,-1.320944,-0.032270,0.053182,-1.036251,-0.105037,0.015063,-1.572206,-0.133804,0.009901,-1.880863,-0.139069,0.002387,-2.146376,-0.146572,-0.153735,-0.988112,-0.146419,-0.276896,-1.569833,-0.164352,-0.335990,-1.919631,-0.142329,-0.389231,-2.173844,-0.135949,-0.325352,-0.863188,-0.160741,-0.463963,-1.281423,-0.088587,-0.382477,-1.166653,0.060993,-0.310679,-1.022445,0.154154,-0.464365,-0.699943,-0.182334,-0.548643,-1.036165,-0.081807,-0.471495,-0.930132,0.045882,-0.401823,-0.791341,0.134542
THREE_FINGERS,0.000000,0.000000,0.000000,0.191298,-0.348363,0.079853,0.318038,-0.754303,0.042095,0.432625,-1.103590,-0.005273,0.536097,-1.321726,-0.038223,0.026768,-1.038206,-0.091571,-0.003631,-1.569401,-0.114062,-0.007855,-1.872092,-0.119466,-0.012806,-2.133700,-0.129692,-0.173286,-0.984872,-0.139088,-0.285084,-1.544746,-0.145388,-0.341749,-1.883717,-0.125810,-0.389551,-2.136432,-0.126069,-0.337722,-0.856193,-0.160166,-0.459593,-1.279422,-0.081730,-0.388934,-1.162855,0.061318,-0.325606,-1.007361,0.145253,-0.469889,-0.690596,-0.188011,-0.554406,-1.050612,-0.090192,-0.480893,-0.950250,0.034637,-0.409806,-0.802008,0.119326
THREE_FINGERS,0.000000,0.000000,0.000000,0.188597,-0.363446,0.104046,0.307259,-0.770719,0.071819,0.419892,-1.121848,0.025185,0.519343,-1.350040,-0.006855,0.028131,-1.047330,-0.076453,-0.005835,-1.574287,-0.099566,-0.020221,-1.873744,-0.103021,-0.036138,-2.130960,-0.111382,-0.168288,-0.985738,-0.137333,-0.286903,-1.548148,-0.151580,-0.352913,-1.879848,-0.128095,-0.410774,-2.126356,-0.121476,-0.333740,-0.851279,-0.169748,-0.461081,-1.262119,-0.092439,-0.394090,-1.149178,0.060107,-0.336480,-1.008634,0.152394,-0.466904,-0.681678,-0.206976,-0.541554,-1.029363,-0.103432,-0.467875,-0.923142,0.028544,-0.404484,-0.783019,0.118825
THREE_FINGERS,0.000000,0.000000,0.000000,0.198865,-0.334549,0.088680,0.317515,-0.735581,0.069883,0.424421,-1.088432,0.039282,0.525169,-1.317906,0.022615,0.040733,-1.033739,-0.043706,0.011142,-1.546874,-0.050174,-0.000442,-1.839144,-0.045161,-0.016987,-2.088382,-0.048569,-0.152049,-0.988373,-0.091690,-0.265144,-1.538612,-0.089129,-0.331181,-1.863276,-0.065678,-0.391537,-2.090836,-0.059037,-0.312650,-0.864245,-0.115823,-0.442285,-1.254950,-0.039439,-0.381863,-1.136672,0.095993,-0.333032,-0.993591,0.180619,-0.445024,-0.701549,-0.145250,-0.528795,-1.030605,-0.053758,-0.461738,-0.926815,0.061236,-0.403142,-0.793495,0.143381
THREE_FINGERS,0.000000,0.000000,0.000000,0.197703,-0.348827,0.097423,0.317799,-0.745722,0.077756,0.420223,-1.091822,0.043626,0.519448,-1.317949,0.021923,0.043242,-1.033446,-0.044957,0.011475,-1.539070,-0.059480,-0.003095,-1.834139,-0.061119,-0.021363,-2.088618,-0.069268,-0.150952,-0.988541,-0.101919,-0.262593,-1.532718,-0.106297,-0.325859,-1.854357,-0.086948,-0.382619,-2.081073,-0.084722,-0.315599,-0.863662,-0.134353,-0.450378,-1.259225,-0.063353,-0.391082,-1.134039,0.071536,-0.337875,-0.979087,0.153789,-0.457188,-0.697068,-0.171955,-0.539726,-1.017418,-0.084680,-0.470930,-0.912092,0.030268,-0.408212,-0.776066,0.111150
THREE_FINGERS,0.000000,0.000000,0.000000,0.200181,-0.349745,0.117291,0.321680,-0.745443,0.095730,0.425326,-1.086142,0.054133,0.531387,-1.315214,0.025056,0.043560,-1.038850,-0.043168,0.013946,-1.542781,-0.067146,0.001017,-1.840641,-0.074838,-0.015739,-2.094344,-0.086587,-0.147418,-0.989074,-0.114234,-0.259604,-1.531114,-0.133151,-0.322034,-1.857934,-0.117083,-0.382512,-2.095912,-0.114705,-0.312327,-0.860386,-0.158434,-0.438770,-1.228516,-0.091713,-0.378117,-1.103019,0.053052,-0.330073,-0.952320,0.142558,-0.455900,-0.689354,-0.207380,-0.531618,-0.989291,-0.115943,-0.462958,-0.880911,0.008187,-0.407012,-0.745165,0.095174
THREE_FINGERS,0.000000,0.000000,0.000000,0.179687,-0.347877,0.127752,0.287982,-0.747129,0.117444,0.389592,-1.085362,0.084163,0.502896,-1.300872,0.062937,0.012261,-1.035371,-0.006428,-0.012965,-1.530247,-0.019677,-0.019306,-1.824213,-0.022551,-0.029031,-2.072462,-0.032125,-0.171121,-0.985250,-0.081652,-0.272590,-1.518701,-0.088428,-0.337282,-1.843190,-0.071544,-0.397865,-2.082737,-0.069607,-0.331220,-0.856717,-0.131344,-0.460849,-1.243723,-0.062004,-0.419520,-1.125457,0.076620,-0.380137,-0.975989,0.162075,-0.471421,-0.684678,-0.184563,-0.552359,-1.000728,-0.095310,-0.492638,-0.895724,0.026050,-0.439425,-0.757784,0.111391
THREE_FINGERS,0.000000,0.000000,0.000000,0.191101,-0.356076,0.114292,0.311535,-0.746877,0.095993,0.413511,-1.093624,0.060304,0.520188,-1.326175,0.037637,0.028901,-1.032946,-0.040166,0.006689,-1.543074,-0.054641,0.002592,-1.834510,-0.053135,-0.007043,-2.085646,-0.057657,-0.161187,-0.986924,-0.103208,-0.267931,-1.535081,-0.111019,-0.333121,-1.861478,-0.085454,-0.394533,-2.096838,-0.076478,-0.321851,-0.859483,-0.139285,-0.440837,-1.263414,-0.064065,-0.397146,-1.160214,0.085809,-0.361912,-1.011863,0.178357,-0.457658,-0.691766,-0.179683,-0.535570,-1.019294,-0.083161,-0.476686,-0.927059,0.044160,-0.426422,-0.791567,0.133978
THREE_FINGERS,0.000000,0.000000,0.000000,0.187858,-0.362617,0.134628,0.313715,-0.760595,0.116775,0.431769,-1.109831,0.078919,0.538685,-1.338640,0.054916,0.052432,-1.039623,-0.043697,0.026232,-1.552346,-0.060342,0.017303,-1.846527,-0.058850,0.004174,-2.103234,-0.064882,-0.139292,-0.990251,-0.118639,-0.249806,-1.549042,-0.130979,-0.316639,-1.890104,-0.104955,-0.381389,-2.141877,-0.096722,-0.306888,-0.859874,-0.163094,-0.438562,-1.270163,-0.086247,-0.386480,-1.147056,0.070924,-0.345933,-0.993114,0.167162,-0.452680,-0.687341,-0.209844,-0.531265,-1.026835,-0.109242,-0.463831,-0.915615,0.025407,-0.409635,-0.771060,0.119237
THREE_FINGERS,0.000000,0.000000,0.000000,0.192080,-0.349748,0.120271,0.318638,-0.748164,0.101821,0.436950,-1.093131,0.064046,0.546526,-1.315986,0.040326,0.059441,-1.036488,-0.036841,0.037794,-1.542560,-0.053056,0.031350,-1.831622,-0.053456,0.020388,-2.083016,-0.061725,-0.133224,-0.991086,-0.107517,-0.246522,-1.542727,-0.121615,-0.314598,-1.879665,-0.103024,-0.380212,-2.129046,-0.099989,-0.300863,-0.865298,-0.150909,-0.438633,-1.261451,-0.084143,-0.385624,-1.126790,0.059770,-0.341262,-0.971382,0.149397,-0.446712,-0.697356,-0.197471,-0.528078,-1.020468,-0.107921,-0.460973,-0.901648,0.016130,-0.403187,-0.758312,0.103629
THREE_FINGERS,0.000000,0.000000,0.000000,0.186427,-0.343842,0.123020,0.303719,-0.741859,0.115670,0.413642,-1.076971,0.086615,0.524402,-1.281730,0.070792,0.048279,-1.032878,-0.002676,0.021253,-1.513835,-0.011463,0.011610,-1.794810,-0.012088,0.000072,-2.038597,-0.020520,-0.135744,-0.990744,-0.073792,-0.250469,-1.513016,-0.076863,-0.315203,-1.836462,-0.060864,-0.375083,-2.080394,-0.060639,-0.298223,-0.867811,-0.120423,-0.439278,-1.232863,-0.047757,-0.393335,-1.106222,0.088418,-0.350043,-0.958262,0.171620,-0.443281,-0.700519,-0.171073,-0.535800,-0.996796,-0.080546,-0.477324,-0.887690,0.037193,-0.420883,-0.754581,0.119794
THREE_FINGERS,0.000000,0.000000,0.000000,0.190105,-0.349512,0.119963,0.313297,-0.753075,0.104910,0.432130,-1.091081,0.069080,0.550699,-1.289553,0.047394,0.049960,-1.035124,-0.025323,0.031273,-1.526822,-0.041813,0.024492,-1.811627,-0.043906,0.013492,-2.056453,-0.052903,-0.138387,-0.990378,-0.097739,-0.246034,-1.534526,-0.110828,-0.307354,-1.871614,-0.095064,-0.366423,-2.121199,-0.093908,-0.304856,-0.865496,-0.144238,-0.441918,-1.251794,-0.077844,-0.386608,-1.120268,0.063755,-0.339374,-0.970608,0.152104,-0.451183,-0.696661,-0.194861,-0.540004,-1.015481,-0.106138,-0.474461,-0.900782,0.016259,-0.417220,-0.763266,0.102643
THREE_FINGERS,0.000000,0.000000,0.000000,0.197547,-0.356874,0.104785,0.328085,-0.760245,0.077500,0.452354,-1.101484,0.034204,0.566079,-1.301264,0.005349,0.062899,-1.037538,-0.067571,0.049294,-1.546631,-0.091892,0.042267,-1.836681,-0.096122,0.030419,-2.088208,-0.106115,-0.137161,-0.990549,-0.133074,-0.234299,-1.545926,-0.151912,-0.289490,-1.877909,-0.133407,-0.343286,-2.125855,-0.130662,-0.308608,-0.865676,-0.171176,-0.435084,-1.267186,-0.106599,-0.378574,-1.134330,0.036821,-0.331960,-0.984828,0.125341,-0.453447,-0.699213,-0.213691,-0.524988,-1.028150,-0.123332,-0.455504,-0.913226,0.001271,-0.398226,-0.774679,0.088173
THREE_FINGERS,0.000000,0.000000,0.000000,0.193659,-0.356311,0.099409,0.322303,-0.763682,0.066564,0.448123,-1.112069,0.017681,0.566003,-1.318747,-0.016639,0.060939,-1.039116,-0.073745,0.043899,-1.551472,-0.101835,0.038082,-1.843652,-0.109660,0.026431,-2.096055,-0.122171,-0.133691,-0.991023,-0.138787,-0.250492,-1.549455,-0.164064,-0.312865,-1.884657,-0.150274,-0.372020,-2.134736,-0.149755,-0.305039,-0.865640,-0.176790,-0.442500,-1.272065,-0.116651,-0.380775,-1.148125,0.027077,-0.331237,-0.997572,0.116664,-0.449500,-0.700841,-0.219784,-0.537414,-1.028434,-0.130934,-0.470641,-0.918693,-0.005549,-0.413643,-0.779457,0.081805
